,created_at,favorite_count,hashtags,latitute,longitute,retweet_count,text
1026,Tue Jan 29 19:40:51 +0000 2019,0,[],,,0,RT @ear_ons: The full story of the investigation  into the brutal  murder  of the lovely Greta Putnam! Story by @awolfTV @fox40  #gretaputn…
1027,Tue Jan 29 19:40:20 +0000 2019,1,[],,,1,@CristinaKTVU another way for big corporations to screw the people they should be responsible for. This is gonna be… https://t.co/EwiDZqJZ26
1028,Tue Jan 29 19:36:58 +0000 2019,0,['PGE'],,,0,"RT @MJQLAW: For several weeks now, this has been expected. We are still zealously representing fire victims in their claims against #PGE (i…"
1029,Tue Jan 29 19:32:15 +0000 2019,6,[],,,5,The full story of the investigation  into the brutal  murder  of the lovely Greta Putnam! Story by @awolfTV @fox40… https://t.co/Q7MEI9l2JB
1030,Tue Jan 29 19:27:31 +0000 2019,0,[],,,0,"RT @JessOngWF: “The Wells Fargo branch here in Paradise has always been part of our community” – Jody Jones, Mayor of @paradise_ca. Read mo…"
1031,Tue Jan 29 19:26:40 +0000 2019,2,['CampFire'],,,7,@GreenDay #CampFire 16 year old survivor lost all Green Day merch including autographed photo! 😢 can you help this… https://t.co/TuR0XtkjhT
1032,Tue Jan 29 19:26:35 +0000 2019,0,['reunited'],,,0,"RT @Jasamsdestiny: YAY!!
Captain Kitty has #reunited with his family!   It was a long &amp; arduous journey, but he's finally safe &amp; where he b…"
1033,Tue Jan 29 19:20:44 +0000 2019,13,['CampFire'],,,21,"URGENT: Elderly &amp; vulnerable #CampFire survivors being forced out of @RedCross Silver Dollar Fairgrounds today, tho… https://t.co/vNelvNYoK1"
1034,Tue Jan 29 19:20:29 +0000 2019,0,[],,,0,"RT @ieefa_institute: California utility PG&amp;E makes it official, files for bankruptcy protection https://t.co/5cYsPIlFfj @MunichRe #Californ…"
1035,Tue Jan 29 19:18:28 +0000 2019,0,[],,,2,"California utility PG&amp;E makes it official, files for bankruptcy protection https://t.co/5cYsPIlFfj @MunichRe… https://t.co/ZhUuBXW6KZ"
1036,Tue Jan 29 19:17:58 +0000 2019,0,[],,,0,"RT @RisingTideNA: ""PG&amp;E’s demise serves to underscore the increasing vulnerability utilities face to natural disasters such as wildfires an…"
1037,Tue Jan 29 19:16:55 +0000 2019,0,[],,,0,"RT @coileanomurchu: Climate defenders disrupting the CA Public Utility Commission last minute emergency mtg, called over the wknd. Great sh…"
1038,Tue Jan 29 19:16:42 +0000 2019,0,['CampFire'],,,0,"RT @FitzTheReporter: VIDEO: Activists read the 88 names of #CampFire's dead, in bid to shame CA public utilities commission before ""bailout…"
1039,Tue Jan 29 19:11:39 +0000 2019,0,"['didyouknow', 'campfire', 'California', 'disaster']",,,0,RT @MunichRe: #didyouknow that #campfire in #California ended up as the costliest natural #disaster of 2018 globally with overall losses of…
1040,Tue Jan 29 19:10:54 +0000 2019,5,[],,,4,Just wanted to take a moment to say Thank You to @berkeleyhumane Berkeley Humane Society for donating all the dog &amp;… https://t.co/bQOeAgNF5j
1041,Tue Jan 29 19:05:03 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
1042,Tue Jan 29 19:03:22 +0000 2019,12,[],,,4,"“The Wells Fargo branch here in Paradise has always been part of our community” – Jody Jones, Mayor of @paradise_ca… https://t.co/sjAdJNeVyg"
1043,Tue Jan 29 19:01:49 +0000 2019,1,"['Sacramento', 'Yolo', 'Paradise']",,,0,"Peeps in the #Sacramento / #Yolo area.   
A lovely lady named Paula has a request

Prom Dress Drive for #Paradise
2… https://t.co/QvPVNmaH0g"
1044,Tue Jan 29 19:00:04 +0000 2019,0,[],,,0,RT @Jasamsdestiny: My peeps keep checking the Chico page to see if Tarres baby has been returned.   No word yet.  *smh*    Please...who eve…
1045,Tue Jan 29 18:59:25 +0000 2019,0,"['hygge', 'travel', 'travelbyproxy', 'campfire', 'cozy', 'staycation']",,,0,We're up all night to get cozy at the Hygge Festival! #hygge #travel #travelbyproxy #campfire #cozy #staycation… https://t.co/hT0bUFkjDp
1046,Tue Jan 29 18:58:58 +0000 2019,0,"['PGE', 'SOTU']",,,0,@realDonaldTrump @WhiteHouse please have the feds take over #PGE  in #SOTU and call for @GavinNewsom and… https://t.co/y2wsG2WAbo
1047,Tue Jan 29 18:58:23 +0000 2019,0,['reunion'],,,0,"RT @Jasamsdestiny: Awwww another #reunion  
I love happy family pics.   It's like a weight has been lifted and sunlight is finally streamin…"
1048,Tue Jan 29 18:57:26 +0000 2019,0,['CampFire'],,,0,"RT @FitzTheReporter: VIDEO: Activists read the 88 names of #CampFire's dead, in bid to shame CA public utilities commission before ""bailout…"
1049,Tue Jan 29 18:50:54 +0000 2019,0,"['CampFire', 'Paradise', 'PleaseSupport', 'PleaseHelp', 'Donate', 'ididitucan']",,,0,"RT @ididitucan: 🌐SUPPORT SHARE RETWEET🌐
♥️ Koopen Fire Relief Fund ♥️
#CampFire #Paradise #PleaseSupport #PleaseHelp #Donate #ididitucan #C…"
1050,Tue Jan 29 18:49:54 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: *squeak*   He got ADOPTED today!!!  
Look at that beauty showing off his new sweater!  Way to go mom!  

*paws up....hig…"
1051,Tue Jan 29 18:48:20 +0000 2019,0,[],,,0,"RT @RisingTideNA: ""PG&amp;E’s demise serves to underscore the increasing vulnerability utilities face to natural disasters such as wildfires an…"
1052,Tue Jan 29 18:47:03 +0000 2019,0,['California'],,,0,"#California's Pacific Gas and Electric, one of the nation's largest utilities, filed for Chapter 11 bankruptcy prot… https://t.co/uzBJJ9kRBB"
1053,Tue Jan 29 18:43:11 +0000 2019,0,"['Finland', 'forest', 'raking', 'wall']",,,0,RT @TravelWithXtina: Greetings from #Finland! This is our daily #forest report with all the details about #raking and #wall building techni…
1054,Tue Jan 29 18:41:21 +0000 2019,0,[],,,0,"RT @TeamRubicon: Operation Update: TR volunteers will be returning to Paradise, CA to continue recovery efforts as a result of the recent #…"
1055,Tue Jan 29 18:36:11 +0000 2019,1,['CampFire'],,,0,"Beautiful yet haunting charred remains of sculptures by Patricia Wickes. ""From the Ashes"" of the #CampFire… https://t.co/zoL7xRH1EX"
1056,Tue Jan 29 18:32:02 +0000 2019,0,['CampFire'],,,0,@RealRonHoward I know you are filming a documentary about the #CampFire tragedy and thought the charred remains of… https://t.co/ywtLtcMV6G
1057,Tue Jan 29 18:31:14 +0000 2019,0,"['heavydose', 'coffeegrinder', 'coffee', 'espresso', 'barista', 'coffeelover', 'coffeetime', 'coffeeroaster']",,,0,"RT @GoHeavyDose: Smashing coffee since 2018.  
#heavydose #coffeegrinder #coffee #espresso #barista #coffeelover #coffeetime #coffeeroaster…"
1058,Tue Jan 29 18:31:08 +0000 2019,0,[],,,0,"RT @JazzerciseChico: Feelin’ the ❤️ from our Jazzercise Tribe Thanks  to Jazzercise Redding,CA and Jazzercise HackettstownNJ for their gene…"
1059,Tue Jan 29 18:30:25 +0000 2019,3,[],,,2,"""PG&amp;E’s demise serves to underscore the increasing vulnerability utilities face to natural disasters such as wildfi… https://t.co/JiLLj3vS40"
1060,Tue Jan 29 18:30:20 +0000 2019,0,"['CampFire', 'Paradise', 'PleaseSupport', 'PleaseHelp', 'Donate']",,,1,"🌐SUPPORT SHARE RETWEET🌐
♥️ Koopen Fire Relief Fund ♥️
#CampFire #Paradise #PleaseSupport #PleaseHelp #Donate… https://t.co/NKVDk0WPQB"
1061,Tue Jan 29 18:27:26 +0000 2019,0,[],,,0,"RT @CAFireFound: .@RealRonHoward has announced a new documentary, Rebuilding Paradise, in partnership with @NatGeoChannel to tell the stori…"
1062,Tue Jan 29 18:25:42 +0000 2019,0,[],,,0,January Update 1: Thank you for your footage… from the crew of Three Days in Paradise – A docuseries about those of… https://t.co/5DygyrBm8R
1063,Tue Jan 29 18:22:50 +0000 2019,0,['CampFire'],,,0,"RT @FitzTheReporter: VIDEO: Activists read the 88 names of #CampFire's dead, in bid to shame CA public utilities commission before ""bailout…"
1064,Tue Jan 29 18:21:01 +0000 2019,0,['CampFire'],,,0,"RT @FitzTheReporter: VIDEO: Activists read the 88 names of #CampFire's dead, in bid to shame CA public utilities commission before ""bailout…"
1065,Tue Jan 29 18:20:56 +0000 2019,15,"['buttecollege', 'campfire', 'buttestrong']",39.64977378,-121.64486328,1,Laptops arrived! These are going to #buttecollege students who lost theirs in the #campfire #buttestrong… https://t.co/lRRvUgnCPp
1066,Tue Jan 29 18:20:20 +0000 2019,0,[],,,0,"RT @coileanomurchu: Climate defenders disrupting the CA Public Utility Commission last minute emergency mtg, called over the wknd. Great sh…"
1067,Tue Jan 29 18:18:56 +0000 2019,0,['CampFire'],,,0,"RT @FitzTheReporter: VIDEO: Activists read the 88 names of #CampFire's dead, in bid to shame CA public utilities commission before ""bailout…"
1068,Tue Jan 29 18:17:42 +0000 2019,0,[],,,0,"RT @coileanomurchu: Climate defenders disrupting the CA Public Utility Commission last minute emergency mtg, called over the wknd. Great sh…"
1069,Tue Jan 29 18:12:57 +0000 2019,0,"['CampFire', 'Paradise']",,,0,"RT @Rubiconski: #CampFire

#Paradise opened up her arms &amp; welcomed us

~ Kristi Righetti Carlson

@reddogsusie @chortletown @Indigo_Pho13 @…"
1070,Tue Jan 29 18:12:32 +0000 2019,0,['CampFire'],,,0,"RT @Rubiconski: #CampFire

Need to find a place TODAY for 2 trailers!

https://t.co/8LtO3SvhDu

@reddogsusie @chortletown @Indigo_Pho13 @Ba…"
1071,Tue Jan 29 18:09:55 +0000 2019,0,[],,,0,@realDonaldTrump STRIKEPEN BLACK™ FREE WHILE SUPPLIES and EVATAC FLASHLIGHT help you in dark. For 3 days promotion… https://t.co/cUITK5M5ID
1072,Tue Jan 29 18:09:27 +0000 2019,0,['Sutter'],,,0,"RT @Jasamsdestiny: Anyone who's relocated to #Sutter County, Harley Davidson in Yuba City will store your bike free of charge.  🏍️

Contact…"
1073,Tue Jan 29 18:04:33 +0000 2019,1,[],,,0,"RT coileanomurchu: Climate defenders disrupting the CA Public Utility Commission last minute emergency mtg, called… https://t.co/bfmGsvsw6m"
1074,Tue Jan 29 18:04:33 +0000 2019,0,['CampFire'],,,0,"RT FitzTheReporter: VIDEO: Activists read the 88 names of #CampFire's dead, in bid to shame CA public utilities com… https://t.co/QNjb9lIojU"
1075,Tue Jan 29 18:03:06 +0000 2019,0,[],,,0,"RT @coileanomurchu: Climate defenders disrupting the CA Public Utility Commission last minute emergency mtg, called over the wknd. Great sh…"
1076,Tue Jan 29 18:02:50 +0000 2019,0,['CampFire'],,,0,"RT @FitzTheReporter: VIDEO: Activists read the 88 names of #CampFire's dead, in bid to shame CA public utilities commission before ""bailout…"
1077,Tue Jan 29 17:47:45 +0000 2019,0,['CampFire'],,,0,RT @ChaliceGarden: This kitty was adopted out after being at @ucdavisvetmed since the #CampFire. What a fantastic job they did taking care…
1078,Tue Jan 29 17:42:21 +0000 2019,0,"['Finland', 'forest', 'raking', 'wall']",,,0,RT @TravelWithXtina: Greetings from #Finland! This is our daily #forest report with all the details about #raking and #wall building techni…
1079,Tue Jan 29 17:38:10 +0000 2019,0,"['Concow', 'Chico']",,,0,"RT @Jasamsdestiny: Gorgeous grey girl from #Concow area  ⬅️
Chico Animal Shelter
2579 Fair St #Chico

If she belongs to you call:  (530) 89…"
1080,Tue Jan 29 17:36:03 +0000 2019,0,[],,,0,"RT @coileanomurchu: Climate defenders disrupting the CA Public Utility Commission last minute emergency mtg, called over the wknd. Great sh…"
1081,Tue Jan 29 17:32:49 +0000 2019,0,[],,,0,Furlough impacts continue. If a DR 4407 applicant has a restoration project obligation in hand on 2/4/19 the soones… https://t.co/yBuEqViCtp
1082,Tue Jan 29 17:30:41 +0000 2019,0,['RedCross'],,,0,The Camp Fire shelter opened by the #RedCross is still there 60 days later.  See what's happening (video)  .… https://t.co/ZaX5DkraTs
1083,Tue Jan 29 17:27:21 +0000 2019,0,[],,,0,"@TakeABowTravel1 @dipyourtoesin @RoarLoudTravel @CNLastro If you love trekking, just 2 days promotion here. 
STRIKE… https://t.co/fPTP4FrtzI"
1084,Tue Jan 29 17:26:06 +0000 2019,0,"['Concow', 'Chico']",,,0,"RT @Jasamsdestiny: Gorgeous grey girl from #Concow area  ⬅️
Chico Animal Shelter
2579 Fair St #Chico

If she belongs to you call:  (530) 89…"
1085,Tue Jan 29 17:25:25 +0000 2019,0,"['neverstopexploring', 'fire', 'campfire']",,,0,"Like and share if you think it's fantastic!

Welcome to https://t.co/nSj2lk2ldh

#neverstopexploring #fire #campfire https://t.co/ODDe7BLDyI"
1086,Tue Jan 29 17:24:11 +0000 2019,0,['reunited'],,,0,"RT @Jasamsdestiny: YAY!!
Captain Kitty has #reunited with his family!   It was a long &amp; arduous journey, but he's finally safe &amp; where he b…"
1087,Tue Jan 29 17:24:09 +0000 2019,0,['CampFire'],,,0,"RT @PeterAskin1: Tabby &amp; white kitty ""Captain Phoenix""  ID#38506 saved from #CampFire &amp; being treated at VCA Valley Oak Veterinary Center C…"
1088,Tue Jan 29 17:23:50 +0000 2019,1,[],,,2,"Feelin’ the ❤️ from our Jazzercise Tribe Thanks  to Jazzercise Redding,CA and Jazzercise HackettstownNJ for their g… https://t.co/ZqfW7Vx7E4"
1089,Tue Jan 29 17:23:25 +0000 2019,0,['A015482'],,,0,"RT @Jasamsdestiny: Female black with small white patch on chest 
Found: South Libby in Paradise  ⬅️
Paradise Animal Shelter Inmate #A015482…"
1090,Tue Jan 29 17:23:16 +0000 2019,0,[],,,0,The DR 4407 registration deadline of 1/31/19 has not been extended.  Puerto Rico's deadline extended even though it… https://t.co/khJtjSNkM1
1091,Tue Jan 29 17:22:55 +0000 2019,0,['reunited'],,,0,"RT @Jasamsdestiny: YAY!!
Captain Kitty has #reunited with his family!   It was a long &amp; arduous journey, but he's finally safe &amp; where he b…"
1092,Tue Jan 29 17:21:05 +0000 2019,3,[],,,0,"NEED TO KNOW: PG&amp;E has officially filed for bankruptcy, the Butte Co. Board of Supervisors is discussing long-term… https://t.co/1t6OELNiNj"
1093,Tue Jan 29 17:20:31 +0000 2019,0,"['Paradise', 'California', 'Campfire', 'PG']",,,0,RT @Miyahoka: My thoughts to the victims of the #Paradise #California #Campfire as they must all be beside themselves with worry as the #PG…
1094,Tue Jan 29 17:20:15 +0000 2019,2,[],,,0,"SERVPRO of North Shasta, Trinity &amp; Greater Tehama Counties provides 24-hour fast emergency service to your fire, sm… https://t.co/MNvN1HzRvw"
1095,Tue Jan 29 17:18:18 +0000 2019,0,[],,,0,"FEMA IA assistance to DR 4407 includes 3,248 temporary housing units. 192 households assisted with direct housing.… https://t.co/VIbKQTLakw"
1096,Tue Jan 29 17:17:54 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
1097,Tue Jan 29 17:17:54 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
1098,Tue Jan 29 17:17:35 +0000 2019,0,[],,,0,FEMA did not post 18 PA obligation reports during the furlough. For the 2 wks ending 1/14/19 obligations of $30.1M… https://t.co/spRi6Dq5pz
1099,Tue Jan 29 17:16:06 +0000 2019,0,[],,,0,RT @SethLSanders: @malloy_online @DSA_Enviro Join California DSA chapters this Thursday to tell California's Utilities Commission: No PG&amp;E…
1100,Tue Jan 29 17:16:06 +0000 2019,0,[],,,0,RT @SethLSanders: @malloy_online @DSA_Enviro Join California DSA chapters this Thursday to tell California's Utilities Commission: No PG&amp;E…
1101,Tue Jan 29 17:14:50 +0000 2019,3,[],,,1,@malloy_online @DSA_Enviro Join California DSA chapters this Thursday to tell California's Utilities Commission: No… https://t.co/r7NiGlBw4f
1102,Tue Jan 29 17:13:28 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: 🆕 * TEACHERS *
Dry Creek Joint Elementary School District is hiring!  📚

Job Fair
2/4 from 4pm-6pm 
District Ed Center
8…"
1103,Tue Jan 29 17:12:41 +0000 2019,0,['reunited'],,,0,"RT @Jasamsdestiny: YAY!!
Captain Kitty has #reunited with his family!   It was a long &amp; arduous journey, but he's finally safe &amp; where he b…"
1104,Tue Jan 29 17:12:24 +0000 2019,0,['Redding'],,,0,RT @Jasamsdestiny: If you're relocated to the #Redding area?....CARR is ready to help.   They are offering gently used furnishings at no co…
1105,Tue Jan 29 17:11:54 +0000 2019,0,['A015482'],,,0,"RT @Jasamsdestiny: Female black with small white patch on chest 
Found: South Libby in Paradise  ⬅️
Paradise Animal Shelter Inmate #A015482…"
1106,Tue Jan 29 17:10:17 +0000 2019,0,[],,,0,"RT @KRNV: Insurance claims for California's deadly wildfires are topping more than $11 billion, officials say. More than $8 billion of thos…"
1107,Tue Jan 29 17:08:42 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
1108,Tue Jan 29 17:05:47 +0000 2019,0,"['Paradise', 'California', 'Campfire', 'PG']",,,0,RT @Miyahoka: My thoughts to the victims of the #Paradise #California #Campfire as they must all be beside themselves with worry as the #PG…
1109,Tue Jan 29 17:05:26 +0000 2019,0,"['noPGEbailout', 'campfire', 'wildfires', 'climate']",,,0,RT @RisingTideNA: “We will be back!” https://t.co/ugTA30w1gl  #noPGEbailout #campfire #wildfires #climate
1110,Tue Jan 29 17:03:54 +0000 2019,0,['Sutter'],,,0,"RT @Jasamsdestiny: Anyone who's relocated to #Sutter County, Harley Davidson in Yuba City will store your bike free of charge.  🏍️

Contact…"
1111,Tue Jan 29 17:03:14 +0000 2019,0,['Roseville'],,,0,"RT @Jasamsdestiny: Benefit Concert for Paradise Area

2/2
5pm - 10pm
Paradise Regained Rocks
800 All America City Blvd #Roseville

#CampFir…"
1112,Tue Jan 29 17:02:32 +0000 2019,0,"['CampFire', 'paradise', 'magalia']",,,0,"RT @Jasamsdestiny: Study:  Natural disasters could impact childrens longterm learning
https://t.co/N8R6Tdft6w

#CampFire #paradise #magalia…"
1113,Tue Jan 29 17:01:23 +0000 2019,0,[],,,0,RT @DananaMama: Anyone in California surprised by PG&amp;E filing for bankruptcy? We’ve already had our utilities rates hiked aft deadly #CampF…
1114,Tue Jan 29 17:00:49 +0000 2019,0,[],,,0,RT @DananaMama: Anyone in California surprised by PG&amp;E filing for bankruptcy? We’ve already had our utilities rates hiked aft deadly #CampF…
1115,Tue Jan 29 17:00:30 +0000 2019,0,[],,,0,"RT @RedwoodGirl: @Scott_Wiener @kimmaicutler Sen Wiener, thank you for replying. Can you recommend action on housing for us in AD3/SD4? Chi…"
1116,Tue Jan 29 16:59:56 +0000 2019,0,[],,,0,"RT @SomeRockSalt: Hey @PGE4Me ? 

Fuck you 

I don't wanna have to pay for your mistakes. 

8 people in the San Bruno explosion
41 people i…"
1117,Tue Jan 29 16:59:32 +0000 2019,0,"['noPGEbailout', 'campfire', 'wildfires', 'climate']",,,0,RT @RisingTideNA: “We will be back!” https://t.co/ugTA30w1gl  #noPGEbailout #campfire #wildfires #climate
1118,Tue Jan 29 16:59:02 +0000 2019,0,"['CampFire', 'paradise', 'magalia']",,,0,"RT @Jasamsdestiny: Study:  Natural disasters could impact childrens longterm learning
https://t.co/N8R6Tdft6w

#CampFire #paradise #magalia…"
1119,Tue Jan 29 16:58:52 +0000 2019,0,"['CampFire', 'paradise', 'magalia']",,,0,"RT @Jasamsdestiny: Study:  Natural disasters could impact childrens longterm learning
https://t.co/N8R6Tdft6w

#CampFire #paradise #magalia…"
1120,Tue Jan 29 16:58:41 +0000 2019,0,"['CampFire', 'Magalia']",,,0,"RT @Rubiconski: #CampFire

Hot showers available 🚿 

#Magalia Pines Recovery Center 14098 Skyway

1pm - 4pm

@reddogsusie @chortletown @Ind…"
1121,Tue Jan 29 16:58:17 +0000 2019,0,['CampFire'],,,0,"RT @Rubiconski: #CampFire

Move your RV by Wed or lose your @RedCross money! 😡

@reddogsusie @chortletown @Indigo_Pho13 @BadBoyEM @msmorgan…"
1122,Tue Jan 29 16:57:56 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: 🆕 * TEACHERS *
Dry Creek Joint Elementary School District is hiring!  📚

Job Fair
2/4 from 4pm-6pm 
District Ed Center
8…"
1123,Tue Jan 29 16:57:49 +0000 2019,0,"['CampFire', 'paradise']",,,0,"RT @Jasamsdestiny: Multiple precip threats this week, with worst coming Fri into the weekend.   Oh goody... *sigh*

#CampFire #paradise #ma…"
1124,Tue Jan 29 16:57:42 +0000 2019,0,"['CampFire', 'Paradise']",,,0,"RT @Jasamsdestiny: Extraordinary 9 min documentary on the #CampFire....

#Paradise Lost
https://t.co/t3o6Lv7XNz
This was shot back in Nov..…"
1125,Tue Jan 29 16:57:35 +0000 2019,0,"['CampFire', 'Paradise']",,,0,"RT @Rubiconski: #CampFire

#Paradise opened up her arms &amp; welcomed us

~ Kristi Righetti Carlson

@reddogsusie @chortletown @Indigo_Pho13 @…"
1126,Tue Jan 29 16:57:21 +0000 2019,0,['Redding'],,,0,RT @Jasamsdestiny: If you're relocated to the #Redding area?....CARR is ready to help.   They are offering gently used furnishings at no co…
1127,Tue Jan 29 16:57:19 +0000 2019,0,[],,,0,"RT @coileanomurchu: Climate defenders disrupting the CA Public Utility Commission last minute emergency mtg, called over the wknd. Great sh…"
1128,Tue Jan 29 16:56:43 +0000 2019,0,"['ButteCo', 'CampFire']",,,0,"RT @Michele_NFPA: My observations from last week's learning tour in #ButteCo of the #CampFire aftermath on @NFPA Xchange: 
https://t.co/7om…"
1129,Tue Jan 29 16:53:22 +0000 2019,0,"['noPGEbailout', 'campfire', 'wildfires', 'climate']",,,0,RT @RisingTideNA: “We will be back!” https://t.co/ugTA30w1gl  #noPGEbailout #campfire #wildfires #climate
1130,Tue Jan 29 16:50:58 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: *squeak*   He got ADOPTED today!!!  
Look at that beauty showing off his new sweater!  Way to go mom!  

*paws up....hig…"
1131,Tue Jan 29 16:50:51 +0000 2019,0,['CampFire'],,,0,"RT @FitzTheReporter: VIDEO: Activists read the 88 names of #CampFire's dead, in bid to shame CA public utilities commission before ""bailout…"
1132,Tue Jan 29 16:50:25 +0000 2019,0,['Roseville'],,,0,"RT @Jasamsdestiny: Benefit Concert for Paradise Area

2/2
5pm - 10pm
Paradise Regained Rocks
800 All America City Blvd #Roseville

#CampFir…"
1133,Tue Jan 29 16:50:14 +0000 2019,1,"['iffeldorf', 'osterseen', 'bayern', 'bavaria', 'germany', 'deutschland', 'munich']",,,0,"When the night is on fire 🔥.
.
.
.
.
.
#iffeldorf #osterseen #bayern #bavaria #germany #deutschland  #munich… https://t.co/t0UQlRyRbL"
1134,Tue Jan 29 16:50:05 +0000 2019,1,"['noPGEbailout', 'campfire', 'wildfires', 'climate']",,,3,“We will be back!” https://t.co/ugTA30w1gl  #noPGEbailout #campfire #wildfires #climate
1135,Tue Jan 29 16:49:39 +0000 2019,0,['Sutter'],,,0,"RT @Jasamsdestiny: Anyone who's relocated to #Sutter County, Harley Davidson in Yuba City will store your bike free of charge.  🏍️

Contact…"
1136,Tue Jan 29 16:49:29 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: *squeak*   He got ADOPTED today!!!  
Look at that beauty showing off his new sweater!  Way to go mom!  

*paws up....hig…"
1137,Tue Jan 29 16:48:53 +0000 2019,0,['Sutter'],,,0,"RT @Jasamsdestiny: Anyone who's relocated to #Sutter County, Harley Davidson in Yuba City will store your bike free of charge.  🏍️

Contact…"
1138,Tue Jan 29 16:48:45 +0000 2019,0,['Roseville'],,,0,"RT @Jasamsdestiny: Benefit Concert for Paradise Area

2/2
5pm - 10pm
Paradise Regained Rocks
800 All America City Blvd #Roseville

#CampFir…"
1139,Tue Jan 29 16:48:37 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: We're getting close to the deadline, so I'm going to again tweet places you can call for open RV spots...  just in case,…"
1140,Tue Jan 29 16:48:13 +0000 2019,0,[],,,0,RT @Jasamsdestiny: Someone has put on a Go Fund Me page from your local hero Stephan Murray.   This is to help make his personal life easie…
1141,Tue Jan 29 16:48:11 +0000 2019,0,['reunited'],,,0,"RT @Jasamsdestiny: YAY!!
Captain Kitty has #reunited with his family!   It was a long &amp; arduous journey, but he's finally safe &amp; where he b…"
1142,Tue Jan 29 16:47:43 +0000 2019,0,[],,,0,"RT @Jasamsdestiny: *squeak*   He got ADOPTED today!!!  
Look at that beauty showing off his new sweater!  Way to go mom!  

*paws up....hig…"
1143,Tue Jan 29 16:47:35 +0000 2019,0,['disasterassisteam'],,,0,"RT @Lauriefirelily: This is 1 one reason I give my ❤ &amp; soul to  #disasterassisteam
The survivors still need our help!
✔$8 billion of those…"
1144,Tue Jan 29 16:44:36 +0000 2019,3,[],,,1,"Hey @PGE4Me ? 

Fuck you 

I don't wanna have to pay for your mistakes. 

8 people in the San Bruno explosion
41 pe… https://t.co/EY90nWw7Th"
1145,Tue Jan 29 16:43:54 +0000 2019,0,['CampFire'],,,0,"RT @Rubiconski: #CampFire

REUNITED!! Captain Kitty found his peeps! ❤️

@reddogsusie @chortletown @Indigo_Pho13 @BadBoyEM @msmorgan1968 @j…"
1146,Tue Jan 29 16:38:04 +0000 2019,0,"['Hiking', 'hikingadventures', 'Hike', 'Campfire', 'popsocket', 'popsockets']",,,0,"RT @TimDallasOne: #Hiking #hikingadventures #Hike #Campfire 🌳
My Spirit Animal Is The Honey Badger PopSocket #popsocket #popsockets 
🛒 #Hik…"
1147,Tue Jan 29 16:34:20 +0000 2019,0,['CampFire'],,,0,"RT @PeterAskin1: Tabby &amp; white kitty ""Captain Phoenix""  ID#38506 saved from #CampFire &amp; being treated at VCA Valley Oak Veterinary Center C…"
1148,Tue Jan 29 16:32:00 +0000 2019,0,['CampFire'],,,0,RT @WCKitchen: WCK’s @SamBloch1 reports from our free pop-up restaurant in Chico where we are serving those displaced by the #CampFire! #Ch…
1149,Tue Jan 29 16:20:42 +0000 2019,4,[],,,2,"For several weeks now, this has been expected. We are still zealously representing fire victims in their claims aga… https://t.co/TAIMenKCkR"
1150,Tue Jan 29 16:18:58 +0000 2019,0,"['Concow', 'Chico']",,,0,"RT @Jasamsdestiny: Gorgeous grey girl from #Concow area  ⬅️
Chico Animal Shelter
2579 Fair St #Chico

If she belongs to you call:  (530) 89…"
1151,Tue Jan 29 16:18:56 +0000 2019,0,['CampFire'],,,0,"RT @Rubiconski: #CampFire

@CountyofButte will discuss RV parking at today's meeting

25 County Center Dr Oroville 9 AM

@reddogsusie @chor…"
1152,Tue Jan 29 16:18:50 +0000 2019,0,"['Hiking', 'hikingadventures', 'Hike', 'Campfire', 'popsocket', 'popsockets']",,,0,"RT @TimDallasOne: #Hiking #hikingadventures #Hike #Campfire 🌳
My Spirit Animal Is The Honey Badger PopSocket #popsocket #popsockets 
🛒 #Hik…"
1153,Tue Jan 29 16:17:59 +0000 2019,3,[],,,1,"@Scott_Wiener @kimmaicutler Sen Wiener, thank you for replying. Can you recommend action on housing for us in AD3/S… https://t.co/DBkfGLONY2"
1154,Tue Jan 29 16:15:47 +0000 2019,0,['CampFire'],,,0,"RT @Rubiconski: #CampFire

@CountyofButte will discuss RV parking at today's meeting

25 County Center Dr Oroville 9 AM

@reddogsusie @chor…"
1155,Tue Jan 29 16:15:30 +0000 2019,0,['CampFire'],,,0,"RT @Rubiconski: #CampFire

Need to find a place TODAY for 2 trailers!

https://t.co/8LtO3SvhDu

@reddogsusie @chortletown @Indigo_Pho13 @Ba…"
