created_at,favorite_count,hashtags,retweet_count,text
Tue Jul 24 02:01:29 +0000 2018,0,['CarrFire'],0,"RT @MarioMNews: #CarrFire now at 1, 000+ acres. Town of French Gulch under mandatory evacuation orders. Evacuation center setup at Weavervi…"
Tue Jul 24 02:01:14 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 02:00:48 +0000 2018,0,['CarrFire'],0,RT CALFIRESHU: #CarrFire second evacuation shelter has been opened at Shasta High School for residents east of Trin… https://t.co/GOg5LWSc1f
Tue Jul 24 02:00:47 +0000 2018,0,['CarrFire'],0,RT CALFIRESHU: RT RobElvington: The #CarrFire is still burning hot (black spot) on GOES-16 shortwave IR product.  L… https://t.co/xbpfhPhufl
Tue Jul 24 02:00:41 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 02:00:40 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire second evacuation shelter has been opened at Shasta High School for residents east of Trinity Mountain Road https…
Tue Jul 24 02:00:16 +0000 2018,15,['CarrFire'],13,#CarrFire second evacuation shelter has been opened at Shasta High School for residents east of Trinity Mountain Ro… https://t.co/yrnFqtE2bN
Tue Jul 24 01:59:59 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 01:59:53 +0000 2018,0,['CarrFire'],0,RT @engineco16: #CarrFire [UPDATE] Evac orders added for residents of Whiskey Creek Road north of Hwy 299 &amp; SR299 west of Trinity Mtn Rd to…
Tue Jul 24 01:59:52 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1500 acres and 0% contained. http…
Tue Jul 24 01:59:31 +0000 2018,1,['CarrFire'],1,#CarrFire [UPDATE] Evac orders added for residents of Whiskey Creek Road north of Hwy 299 &amp; SR299 west of Trinity M… https://t.co/4o9yzErifR
Tue Jul 24 01:59:21 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Residents east of Trinity Mountain Road use evac center located at Shasta High School 2500 Eureka Way…
Tue Jul 24 01:59:03 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 01:58:44 +0000 2018,0,['CarrFire'],0,SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westboun… https://t.co/eu7GRGuBXf
Tue Jul 24 01:58:38 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 01:58:34 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown (Shasta County) is now 1000 acres. Evacuations in progress…"
Tue Jul 24 01:58:26 +0000 2018,0,['CarrFire'],0,RT @CaltransD2: SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westbound closur…
Tue Jul 24 01:58:23 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1500 acres and 0% contained. http…
Tue Jul 24 01:58:16 +0000 2018,11,['CarrFire'],20,SR 299W remains closed due to #CarrFire near Whiskeytown Lake.  Eastbound closure now at Buckhorn Summit &amp; westboun… https://t.co/1MsOKV288r
Tue Jul 24 01:58:14 +0000 2018,0,['carrfire'],0,RT @tankis5150: Time lapse of #carrfire https://t.co/AoZfKQ7urQ
Tue Jul 24 01:55:34 +0000 2018,0,['CarrFire'],0,"RT @NWSEureka: Thunderstorms have developed ~15 miles to the southwest of the #CarrFire near Douglas City, and lightning strikes have been…"
Tue Jul 24 01:55:10 +0000 2018,0,"['CarrFire', 'CAwx']",0,RT @RobElvington: The #CarrFire is still burning hot (black spot) on GOES-16 shortwave IR product.  Last frame is through 6:42 pm.  #CAwx #…
Tue Jul 24 01:54:53 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Residents east of Trinity Mountain Road use evac center located at Shasta High School 2500 Eureka Way…
Tue Jul 24 01:54:16 +0000 2018,0,['CarrFire'],0,"RT @NWSEureka: Thunderstorms have developed ~15 miles to the southwest of the #CarrFire near Douglas City, and lightning strikes have been…"
Tue Jul 24 01:54:16 +0000 2018,0,['CarrFire'],0,"RT @NWSEureka: Thunderstorms have developed ~15 miles to the southwest of the #CarrFire near Douglas City, and lightning strikes have been…"
Tue Jul 24 01:54:06 +0000 2018,0,"['CarrFire', 'Shasta', 'Hwy299', 'Whiskeytown']",0,"#CarrFire #Shasta Co 1.5K/0% | Hwy299 CLOSED
#Hwy299/CarrPowerhsRd #Whiskeytown
EVACs:
E of TrinityMtnRd=&gt;ShastaHS… https://t.co/xsOoMMOiG0"
Tue Jul 24 01:53:36 +0000 2018,0,"['CarrFire', 'CAwx']",0,RT @RobElvington: The #CarrFire is still burning hot (black spot) on GOES-16 shortwave IR product.  Last frame is through 6:42 pm.  #CAwx #…
Tue Jul 24 01:53:06 +0000 2018,0,['CarrFire'],0,"RT @emmaruthoneill: We added another fire to our map. #CarrFire is 1,000 acres and just NW of Redding. Evacuations are in place and Hwy 299…"
Tue Jul 24 01:52:30 +0000 2018,17,['CarrFire'],8,The #CarrFire is still burning hot (black spot) on GOES-16 shortwave IR product.  Last frame is through 6:42 pm.… https://t.co/AEOw3ArTl3
Tue Jul 24 01:51:44 +0000 2018,0,['CarrFire'],0,"RT @NWSEureka: Thunderstorms have developed ~15 miles to the southwest of the #CarrFire near Douglas City, and lightning strikes have been…"
Tue Jul 24 01:51:40 +0000 2018,0,[],0,"RT @CaltransD2: TRAFFIC ALERT:  SR 299W remains CLOSED due to vegetation fire at Carr Powerhouse Road, near Whiskeytown Lake.  Highway is c…"
Tue Jul 24 01:51:40 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Residents east of Trinity Mountain Road use evac center located at Shasta High School 2500 Eureka Way…
Tue Jul 24 01:51:33 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire Shasta County #CAfire https://t.co/mPvcZLddts
Tue Jul 24 01:51:21 +0000 2018,0,['carrfire'],0,RT @IgoGrid: about where we went swimming last night  #carrfire https://t.co/sPuld0pqYs
Tue Jul 24 01:51:14 +0000 2018,0,['CarrFire'],0,"RT @NWSEureka: Thunderstorms have developed ~15 miles to the southwest of the #CarrFire near Douglas City, and lightning strikes have been…"
Tue Jul 24 01:51:09 +0000 2018,0,['CarrFire'],0,"RT @NWSEureka: Thunderstorms have developed ~15 miles to the southwest of the #CarrFire near Douglas City, and lightning strikes have been…"
Tue Jul 24 01:51:04 +0000 2018,0,['CarrFire'],0,"The whole freaking *town*? 😨

Well, go! Be safe! ❤️🙏 #CarrFire https://t.co/NEESiApriL"
Tue Jul 24 01:49:48 +0000 2018,0,[],0,"RT @TrinityDOT: Evacuees from the Carr Fire, please take your dog or cat to the Trinity County Animal Shelter before going to the evacuatio…"
Tue Jul 24 01:49:34 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire Shasta County #CAfire https://t.co/mPvcZLddts
Tue Jul 24 01:49:28 +0000 2018,0,['CarrFire'],0,"RT @NWSEureka: Thunderstorms have developed ~15 miles to the southwest of the #CarrFire near Douglas City, and lightning strikes have been…"
Tue Jul 24 01:49:27 +0000 2018,1,[],1,"Retweeted NWS Eureka (@NWSEureka):

Here are a few law enforcement/fire/transportation follows if you're looking fo… https://t.co/gbaHZlb0nX"
Tue Jul 24 01:49:22 +0000 2018,0,['CarrFire'],0,"RT @NWSEureka: Here are a few law enforcement/fire/transportation follows if you're looking for information about the #CarrFire. 

@Caltran…"
Tue Jul 24 01:49:10 +0000 2018,0,['CarrFire'],0,RT @tehamacospotter: #CarrFire taken from a family friend. https://t.co/10AAH5VCBW
Tue Jul 24 01:49:10 +0000 2018,0,['CarrFire'],0,"Retweeted CAL FIRE SHU (@CALFIRESHU):

#CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta C… https://t.co/mEw8JpYmaE"
Tue Jul 24 01:49:02 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1500 acres and 0% contained. http…
Tue Jul 24 01:48:57 +0000 2018,0,[],1,"Retweeted Trinity County DOT (@TrinityDOT):

Evacuees from the Carr Fire, please take your dog or cat to the Trinit… https://t.co/gAgxFEWm5U"
Tue Jul 24 01:48:56 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire Shasta County #CAfire https://t.co/mPvcZLddts
Tue Jul 24 01:48:53 +0000 2018,0,[],0,"RT @TrinityDOT: Evacuees from the Carr Fire, please take your dog or cat to the Trinity County Animal Shelter before going to the evacuatio…"
Tue Jul 24 01:48:46 +0000 2018,0,['CarrFire'],0,"Retweeted NWS Eureka (@NWSEureka):

Thunderstorms have developed ~15 miles to the southwest of the #CarrFire near D… https://t.co/zgWFQ36PiK"
Tue Jul 24 01:48:45 +0000 2018,0,[],0,"RT @CaltransD2: TRAFFIC ALERT:  SR 299W remains CLOSED due to vegetation fire at Carr Powerhouse Road, near Whiskeytown Lake.  Highway is c…"
Tue Jul 24 01:48:40 +0000 2018,0,['CarrFire'],0,"RT @NWSEureka: Thunderstorms have developed ~15 miles to the southwest of the #CarrFire near Douglas City, and lightning strikes have been…"
Tue Jul 24 01:48:26 +0000 2018,0,[],0,"RT @TrinityDOT: Evacuees from the Carr Fire, please take your dog or cat to the Trinity County Animal Shelter before going to the evacuatio…"
Tue Jul 24 01:48:17 +0000 2018,8,['CarrFire'],12,"Thunderstorms have developed ~15 miles to the southwest of the #CarrFire near Douglas City, and lightning strikes h… https://t.co/ZKzCs8UV0R"
Tue Jul 24 01:48:15 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Evac orders added for residents of Whiskey Creek Road north of Hwy 299 &amp; SR299 west of Trinity Mtn Rd…
Tue Jul 24 01:48:09 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire Shasta County #CAfire https://t.co/mPvcZLddts
Tue Jul 24 01:48:05 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Residents east of Trinity Mountain Road use evac center located at Shasta High School 2500 Eureka Way…
Tue Jul 24 01:47:49 +0000 2018,0,[],0,"RT @CaltransD2: TRAFFIC ALERT:  SR 299W remains CLOSED due to vegetation fire at Carr Powerhouse Road, near Whiskeytown Lake.  Highway is c…"
Tue Jul 24 01:47:39 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1500 acres and 0% contained. http…
Tue Jul 24 01:47:25 +0000 2018,0,['CarrFire'],0,RT @RobElvington: The concern with these thunderstorms near the #CarrFire is that they will produce gusty outflow winds.  These outflows co…
Tue Jul 24 01:47:09 +0000 2018,0,[],0,RT @TrinityDOT: Carr Fire Evacuation Center is set up at Weaverville ELEMENTARY School.  Located on State Highway 3 just north of State Hig…
Tue Jul 24 01:46:57 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire Shasta County #CAfire https://t.co/mPvcZLddts
Tue Jul 24 01:46:54 +0000 2018,0,['CarrFire'],0,"RT @emmaruthoneill: We added another fire to our map. #CarrFire is 1,000 acres and just NW of Redding. Evacuations are in place and Hwy 299…"
Tue Jul 24 01:46:23 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Residents east of Trinity Mountain Road use evac center located at Shasta High School 2500 Eureka Way…
Tue Jul 24 01:46:00 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown  (Shasta County) is now 1,500 acres. Evacuations and road c…"
Tue Jul 24 01:45:53 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Residents east of Trinity Mountain Road use evac center located at Shasta High School 2500 Eureka Way…
Tue Jul 24 01:45:52 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Residents east of Trinity Mountain Road use evac center located at Shasta High School 2500 Eureka Way…
Tue Jul 24 01:45:49 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Evac orders added for residents of Whiskey Creek Road north of Hwy 299 &amp; SR299 west of Trinity Mtn Rd…
Tue Jul 24 01:45:48 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Residents east of Trinity Mountain Road use evac center located at Shasta High School 2500 Eureka Way…
Tue Jul 24 01:45:26 +0000 2018,0,['CarrFire'],0,"RT @NWSEureka: Here are a few law enforcement/fire/transportation follows if you're looking for information about the #CarrFire. 

@Caltran…"
Tue Jul 24 01:45:17 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Residents east of Trinity Mountain Road use evac center located at Shasta High School 2500 Eureka Way…
Tue Jul 24 01:45:17 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown  (Shasta County) is now 1,500 acres. Evacuations and road c…"
Tue Jul 24 01:44:57 +0000 2018,0,[],0,"RT @CaltransD2: TRAFFIC ALERT:  SR 299W remains CLOSED due to vegetation fire at Carr Powerhouse Road, near Whiskeytown Lake.  Highway is c…"
Tue Jul 24 01:44:56 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire Shasta County #CAfire https://t.co/mPvcZLddts
Tue Jul 24 01:44:44 +0000 2018,0,['CarrFire'],0,RT @RobElvington: The concern with these thunderstorms near the #CarrFire is that they will produce gusty outflow winds.  These outflows co…
Tue Jul 24 01:44:44 +0000 2018,14,['CarrFire'],19,#CarrFire [UPDATE] Residents east of Trinity Mountain Road use evac center located at Shasta High School 2500 Eurek… https://t.co/8OwLDz2OVS
Tue Jul 24 01:44:24 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire Shasta County #CAfire https://t.co/mPvcZLddts
Tue Jul 24 01:44:11 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire Shasta County #CAfire https://t.co/mPvcZLddts
Tue Jul 24 01:44:05 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Evac orders added for residents of Whiskey Creek Road north of Hwy 299 &amp; SR299 west of Trinity Mtn Rd…
Tue Jul 24 01:44:03 +0000 2018,0,"['CarrFire', 'Shasta', 'Hwy299', 'Whiskeytown', 'Weaverville']",0,"#CarrFire #Shasta Co 1K=&gt;1,500/0%
#Hwy299/CarrPowerhseRd #Whiskeytown
EVAC/SHLTR #Weaverville ES
Hwy299 CLOSED
Calt… https://t.co/0lEuYiKj2A"
Tue Jul 24 01:44:03 +0000 2018,0,"['CarrFire', 'CAfire', 'CAwx']",0,RT @RobElvington: The #CarrFire is burning hot on the GOES-16 Fire Temperature product.  This image was taken at 2:47 pm.  #CAfire #CAwx ht…
Tue Jul 24 01:43:52 +0000 2018,61,"['CarrFire', 'CAfire']",26,#CarrFire Shasta County #CAfire https://t.co/mPvcZLddts
Tue Jul 24 01:43:49 +0000 2018,0,['CarrFire'],0,"RT @emmaruthoneill: We added another fire to our map. #CarrFire is 1,000 acres and just NW of Redding. Evacuations are in place and Hwy 299…"
Tue Jul 24 01:43:45 +0000 2018,0,['CarrFire'],0,RT @MappingSupport: 7/23 Monday #CarrFire NW of Redding CA. Satellite hotspots.  For legend click “Map Tips” upper left corner.  Open onlin…
Tue Jul 24 01:43:42 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Evac orders added for residents of Whiskey Creek Road north of Hwy 299 &amp; SR299 west of Trinity Mtn Rd…
Tue Jul 24 01:43:39 +0000 2018,0,['CarrFire'],0,RT @tehamacospotter: #CarrFire taken from a family friend. https://t.co/10AAH5VCBW
Tue Jul 24 01:43:36 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Evac orders added for residents of Whiskey Creek Road north of Hwy 299 &amp; SR299 west of Trinity Mtn Rd…
Tue Jul 24 01:43:34 +0000 2018,0,['CarrFire'],0,RT @RobElvington: The concern with these thunderstorms near the #CarrFire is that they will produce gusty outflow winds.  These outflows co…
Tue Jul 24 01:43:26 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire updated evacuation shelter location @ShastaSheriff @CAL_FIRE @ARCGoldCountry https://t.co/pLxyUffxm9
Tue Jul 24 01:43:14 +0000 2018,0,['CarrFire'],0,RT @ShastaSheriff: #CarrFire [UPDATE] Evac orders added for residents of Whiskey Creek Road north of Hwy 299 &amp; SR299 west of Trinity Mtn Rd…
Tue Jul 24 01:43:14 +0000 2018,0,['investigating'],0,"RT @KRCR7: CARR FIRE UPDATE: According to Cal Fire, investigators are #investigating this trailer with a flat tire as being the possible ca…"
Tue Jul 24 01:42:40 +0000 2018,8,['CarrFire'],11,#CarrFire [UPDATE] Evac orders added for residents of Whiskey Creek Road north of Hwy 299 &amp; SR299 west of Trinity M… https://t.co/ehLZfmrTr8
Tue Jul 24 01:42:26 +0000 2018,0,"['CarrFire', 'FrenchGulch']",0,"RT @engineco16: #CarrFire If you live in the #FrenchGulch area I would get out now, don't wait! https://t.co/1CkGpK96i9"
Tue Jul 24 01:41:53 +0000 2018,0,['CarrFire'],0,RT @tehamacospotter: #CarrFire taken from a family friend. https://t.co/10AAH5VCBW
Tue Jul 24 01:41:52 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown  (Shasta County) is now 1,500 acres. Evacuations and road c…"
Tue Jul 24 01:41:46 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1500 acres and 0% contained. http…
Tue Jul 24 01:41:37 +0000 2018,0,"['reddingfirefighters', 'carrfire']",0,RT @reddingff_1934: #reddingfirefighters assisting @CALFIRESHU on the #carrfire.    Multiple engines from RFD with off duty firefighters co…
Tue Jul 24 01:41:36 +0000 2018,0,[],0,"RT @KRCR7: CARR FIRE VIDEO: Check out this incredible video sent to us by Dan Ryant of the Carr Fire. Officials say the fire is 1,000 acres…"
Tue Jul 24 01:41:33 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1500 acres and 0% contained. http…
Tue Jul 24 01:41:20 +0000 2018,0,['CarrFire'],0,"RT @WendyRedFox: Keep an eye on this fire,it could get really big. It’s rugged country &amp; a lot of vegetation to burn-&gt; #CarrFire at Hwy 299…"
Tue Jul 24 01:41:17 +0000 2018,5,['CarrFire'],4,7/23 Monday #CarrFire NW of Redding CA. Satellite hotspots.  For legend click “Map Tips” upper left corner.  Open o… https://t.co/jqHSBe94WQ
Tue Jul 24 01:41:10 +0000 2018,0,"['PyroCu', 'CarrFire', 'PyroCb', 'GOES16']",0,RT @nplareau: Colder cloud tops now occurring on #PyroCu from #CarrFire suggesting possible transition to #PyroCb. #GOES16 #daytimecloudpha…
Tue Jul 24 01:40:44 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown  (Shasta County) is now 1,500 acres. Evacuations and road c…"
Tue Jul 24 01:40:09 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1500 acres and 0% contained. http…
Tue Jul 24 01:39:57 +0000 2018,0,['CarrFire'],0,RT @RobElvington: The concern with these thunderstorms near the #CarrFire is that they will produce gusty outflow winds.  These outflows co…
Tue Jul 24 01:39:44 +0000 2018,0,"['CarrFire', 'VLAT']",0,"RT @engineco16: #CarrFire Some of the aircraft working the fire, including #VLAT Tanker 914. https://t.co/GDAceEQgd1"
Tue Jul 24 01:39:03 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown  (Shasta County) is now 1,500 acres. Evacuations and road c…"
Tue Jul 24 01:39:03 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire updated evacuation shelter location @ShastaSheriff @CAL_FIRE @ARCGoldCountry https://t.co/pLxyUffxm9
Tue Jul 24 01:39:00 +0000 2018,0,[],0,"RT @TrinityDOT: Evacuees from the Carr Fire, please take your dog or cat to the Trinity County Animal Shelter before going to the evacuatio…"
Tue Jul 24 01:38:37 +0000 2018,0,[],0,RT @TrinityDOT: Carr Fire Evacuation Center is set up at Weaverville ELEMENTARY School.  Located on State Highway 3 just north of State Hig…
Tue Jul 24 01:38:30 +0000 2018,0,['CarrFire'],0,RT @RobElvington: The concern with these thunderstorms near the #CarrFire is that they will produce gusty outflow winds.  These outflows co…
Tue Jul 24 01:38:24 +0000 2018,0,['CarrFire'],0,RT @FirstInVideo: #CarrFire Shasta Co update 1500+ acres
Tue Jul 24 01:38:12 +0000 2018,0,['CarrFire'],0,RT @tehamacospotter: #CarrFire taken from a family friend. https://t.co/10AAH5VCBW
Tue Jul 24 01:37:33 +0000 2018,0,['CarrFire'],0,"RT @emmaruthoneill: We added another fire to our map. #CarrFire is 1,000 acres and just NW of Redding. Evacuations are in place and Hwy 299…"
Tue Jul 24 01:37:27 +0000 2018,0,['CarrFire'],0,"RT @NWSEureka: Here are a few law enforcement/fire/transportation follows if you're looking for information about the #CarrFire. 

@Caltran…"
Tue Jul 24 01:37:23 +0000 2018,0,['CarrFire'],0,RT @tehamacospotter: #CarrFire taken from a family friend. https://t.co/10AAH5VCBW
Tue Jul 24 01:37:09 +0000 2018,0,['CarrFire'],0,RT @RobElvington: The concern with these thunderstorms near the #CarrFire is that they will produce gusty outflow winds.  These outflows co…
Tue Jul 24 01:36:17 +0000 2018,0,[],0,RT @TrinityDOT: Carr Fire Evacuation Center is set up at Weaverville ELEMENTARY School.  Located on State Highway 3 just north of State Hig…
Tue Jul 24 01:36:13 +0000 2018,23,['CarrFire'],8,#CarrFire taken from a family friend. https://t.co/10AAH5VCBW
Tue Jul 24 01:35:59 +0000 2018,14,['CarrFire'],9,The concern with these thunderstorms near the #CarrFire is that they will produce gusty outflow winds.  These outfl… https://t.co/vPMUaWjupx
Tue Jul 24 01:35:36 +0000 2018,0,['carrfire'],0,RT @IgoGrid: about where we went swimming last night  #carrfire https://t.co/sPuld0pqYs
Tue Jul 24 01:34:46 +0000 2018,0,['CarrFire'],0,"RT @krcrphoto: More video of the #CarrFire off 299/Trinity mountain Rd. Fire is burning in thick vegetation, large tree and steep Terrain.…"
Tue Jul 24 01:34:32 +0000 2018,0,['CarrFire'],0,RT @R5_Fire_News: U.S. Forest Service providing air support and ground firefighters to @CAL_FIRE @FireAviationNPS #CarrFire (Shasta County)…
Tue Jul 24 01:34:32 +0000 2018,0,['CarrFire'],0,RT @R5_Fire_News: U.S. Forest Service providing air support and ground firefighters to @CAL_FIRE @FireAviationNPS #CarrFire (Shasta County)…
Tue Jul 24 01:34:28 +0000 2018,0,"['CarrFire', 'VLAT']",0,"RT @engineco16: #CarrFire Some of the aircraft working the fire, including #VLAT Tanker 914. https://t.co/GDAceEQgd1"
Tue Jul 24 01:34:28 +0000 2018,0,"['CarrFire', 'VLAT']",0,"RT @engineco16: #CarrFire Some of the aircraft working the fire, including #VLAT Tanker 914. https://t.co/GDAceEQgd1"
Tue Jul 24 01:32:09 +0000 2018,0,[],0,"RT @CaltransD2: TRAFFIC ALERT:  SR 299W remains CLOSED due to vegetation fire at Carr Powerhouse Road, near Whiskeytown Lake.  Highway is c…"
Tue Jul 24 01:31:39 +0000 2018,0,[],0,"RT @CALFIRE_ButteCo: CALFIRE/Butte County FD sending 13 Engines and a dozer in support of the Carr Fire developing in French Gulch, Whiskey…"
Tue Jul 24 01:31:18 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown  (Shasta County) is now 1,500 acres. Evacuations and road c…"
Tue Jul 24 01:30:07 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1500 acres and 0% contained. http…
Tue Jul 24 01:29:42 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown  (Shasta County) is now 1,500 acres. Evacuations and road c…"
Tue Jul 24 01:29:01 +0000 2018,0,['CarrFire'],0,"RT @NWSEureka: CORRECTION: As of 5:30 PM, #CarrFire estimated to be 1000 acres, 0% containment. Evacuation orders are in place for French G…"
Tue Jul 24 01:28:57 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1500 acres and 0% contained. http…
Tue Jul 24 01:28:54 +0000 2018,0,"['CarrFire', 'CAfire']",0,RT @mofilly: #CarrFire #CAfire Shasta County https://t.co/jQnYtW7h4c
Tue Jul 24 01:28:06 +0000 2018,0,['CarrFire'],0,RT @FirstInVideo: #CarrFire Shasta Co update 1500+ acres
Tue Jul 24 01:27:52 +0000 2018,0,['CarrFire'],0,"RT @CAL_FIRE: #CarrFire [update] at Hwy 299 and Carr Powerhouse Rd, Whiskeytown  (Shasta County) is now 1,500 acres. Evacuations and road c…"
Tue Jul 24 01:27:29 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1000 acres and 0% contained. http…
Tue Jul 24 01:27:19 +0000 2018,0,['CarrFire'],0,"RT @MarioMNews: #CarrFire now at 1, 000+ acres. Town of French Gulch under mandatory evacuation orders. Evacuation center setup at Weavervi…"
Tue Jul 24 01:27:14 +0000 2018,0,['CarrFire'],0,RT @krcrphoto: #CarrFire off 299. Crews are making sure it does not jump over 299W. https://t.co/B3pHUvfyNe
Tue Jul 24 01:26:48 +0000 2018,3,['CarrFire'],2,#CarrFire Shasta Co update 1500+ acres
Tue Jul 24 01:26:44 +0000 2018,0,['CarrFire'],0,RT @CALFIRESHU: #CarrFire [update] at HWY 299 &amp; Carr Powerhouse Rd in French Gulch (Shasta County) is now 1500 acres and 0% contained. http…
Tue Jul 24 01:26:43 +0000 2018,0,[],0,"RT @CaltransD2: TRAFFIC ALERT:  SR 299W remains CLOSED due to vegetation fire at Carr Powerhouse Road, near Whiskeytown Lake.  Highway is c…"
Tue Jul 24 01:26:27 +0000 2018,0,[],0,"RT @TrinityDOT: Evacuees from the Carr Fire, please take your dog or cat to the Trinity County Animal Shelter before going to the evacuatio…"
