created_at,favorite_count,hashtags,retweet_count,text
Thu Nov 08 23:59:10 +0000 2018,0,['campfire'],0,RT @mgafni: Follow our photographer @karlmondon for updates &amp; terrifying photos from #campfire https://t.co/h0hTMV7mct
Thu Nov 08 23:59:10 +0000 2018,0,['CampFire'],0,RT @YubaNetFire: People are abandoning their vehicles on Wagstaff and Skyway to flee on foot. #CampFire https://t.co/js0RErIAP0 https://t.c…
Thu Nov 08 23:59:10 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: A reminder for trapped people in #CampFire #CampFireJamesWoods 👇emergency number https://t.co/GXfBp3499f
Thu Nov 08 23:59:10 +0000 2018,4,['CampFire'],0,It sucks going not being there to help.... I’m so so sorry about the people affected if I could I would be volunteering in Chico...#CampFire
Thu Nov 08 23:59:09 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:59:09 +0000 2018,0,"['CampFireJamesWoods', 'campfire']",0,RT @MaiaSpins: Missing elderly family members who live in Paradise Bettijane Hunt 99yo and Jack Hunt 73 yo.  #CampFireJamesWoods #campfire…
Thu Nov 08 23:59:08 +0000 2018,0,['Campfire'],0,RT @PCampfire: IF anyone finds an animal in need please try to rescue if possible and without risking your own safety! #Campfire https://t.…
Thu Nov 08 23:59:08 +0000 2018,0,[],0,RT @RealJamesWoods: Call @sisonmoreno if you see the people who own these vehicles #CampFire #CampFireJamesWoods https://t.co/w4SFeV5cUW
Thu Nov 08 23:59:08 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: So here are some wonderful folks who have a large parking lot for campers or trailers. The info is below👇#CampFire #Cam…
Thu Nov 08 23:59:08 +0000 2018,0,"['CampFire', 'Butte']",0,RT @ARCGoldCountry: Red Cross Opens Shelters in Response to #CampFire in #Butte County https://t.co/RHgaetKbs2 via @wordpressdotcom
Thu Nov 08 23:59:07 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:59:07 +0000 2018,0,"['CampFire', 'Paradise']",0,RT @RealJamesWoods: Lost person info wanted. #CampFire #Paradise contact @RyverNance https://t.co/imJfi4ET6o
Thu Nov 08 23:59:07 +0000 2018,0,['CampFire'],0,"RT @ABC: Mandatory evacuations are underway in Northern California as the #CampFire continues to blaze through at least 18,000 acres.

The…"
Thu Nov 08 23:59:07 +0000 2018,0,['CampFire'],0,"RT @BreakingNLive: @RealJamesWoods IMPORTANT: #CampFire: CALL THE FOLLOWING NUMBER IN CASE OF RESCUE EMERGENCY: 530-538-7911.

9-1-1 is ove…"
Thu Nov 08 23:59:07 +0000 2018,0,['CampFire'],0,"RT @JeffreyPorterPM: This couple is missing from the #CampFire in California. If anyone knows their whereabouts, please contact @schmoopiem…"
Thu Nov 08 23:59:07 +0000 2018,0,['CampFire'],0,"RT @PlaceholderTX: @RealJamesWoods #CampFire David and Leslie Evans and 3 dogs missing, last known location on gate traveling by foot any i…"
Thu Nov 08 23:59:07 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: Help needed for elderly person. #CampFire https://t.co/SzZ8pwBcVo
Thu Nov 08 23:59:07 +0000 2018,0,['campfire'],0,RT @renegademama1: This is my brother. I think he’s in the Kmart parking lot. Anybody know what’s happening there? #campfire https://t.co/l…
Thu Nov 08 23:59:07 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: STRANDED: Bill and Bancy Golling contact @schmoopiemoopin #CampFire #CampFireJamesWoods https://t.co/SqRi7qMQkm
Thu Nov 08 23:59:06 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:59:06 +0000 2018,0,"['campfire', 'magalia']",0,RT @AmberMi33857245: This is my mom and sisters they were being evacuated in the #campfire out of #magalia and lost signal. They said they…
Thu Nov 08 23:59:06 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: STRANDED: Bill and Bancy Golling contact @schmoopiemoopin #CampFire #CampFireJamesWoods https://t.co/SqRi7qMQkm
Thu Nov 08 23:59:06 +0000 2018,0,['CampFire'],0,RT @ABC: Dramatic video captures man's escape driving through #CampFire flames as the massive Northern California wildfire threatens at lea…
Thu Nov 08 23:59:06 +0000 2018,0,"['campfire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Mary Belle Cahill is housebound in Maglia  contact @womeldorf 👇#campfire #CampFireJamesWoods https://t.co/69zzj1S70h
Thu Nov 08 23:59:05 +0000 2018,0,['CampFire'],0,RT @RobElvington: Hard to convey how extreme fire conditions are right now for the #CampFire.  30-50 mph gusts into record fuels.  ERCs are…
Thu Nov 08 23:59:05 +0000 2018,0,['Paradise'],0,RT @RealJamesWoods: Good news. Patty Niestrom found on the side of the road #Paradise No contact info. Please spread this photo and rescuer…
Thu Nov 08 23:59:05 +0000 2018,0,[],0,RT @drikpic: I'm not able to get to my dog Splinter. 6188 center Street Apt 16. If anyone is able to get him please let me know. I'm safe i…
Thu Nov 08 23:59:05 +0000 2018,0,"['CampFire', 'NorCal']",0,RT @NWSSacramento: Smoke from the #CampFire has spread across much of #NorCal.  Here are some tips to protect yourself from the smoke. #CAw…
Thu Nov 08 23:59:05 +0000 2018,0,"['CalFire', 'CampFire']",0,RT @RealJamesWoods: Emergency need for disabled person to be evacuated from #CalFire #CampFire https://t.co/kt9EboH6fS
Thu Nov 08 23:59:05 +0000 2018,0,"['CAMPFIRE', 'chicoca']",0,"RT @ChicoChamber: #CAMPFIRE  White Ranch Events in #chicoca is available, we have a large parking lot for trailers or campers. Bathroom fac…"
Thu Nov 08 23:59:04 +0000 2018,0,"['campfire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Mary Belle Cahill is housebound in Maglia  contact @womeldorf 👇#campfire #CampFireJamesWoods https://t.co/69zzj1S70h
Thu Nov 08 23:59:04 +0000 2018,717,['CampFire'],942,Missing grandparents Donald and Bonnie Bigger in Magalia at 13512 Union Court Contact: @AmberCa49231103  #CampFire… https://t.co/i0dH7B0Ttm
Thu Nov 08 23:59:04 +0000 2018,0,"['LifeIsGood', 'CampFireJamesWoods', 'CampFire']",0,RT @RealJamesWoods: FOUND! #LifeIsGood #CampFireJamesWoods #CampFire https://t.co/2Ji7LKwjmg
Thu Nov 08 23:59:04 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Contact @SteveW_Intel missing parents Concow Lake👇#CampFire #CampFireJamesWoods https://t.co/d0DrASoH0O
Thu Nov 08 23:59:03 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: STRANDED: Bill and Bancy Golling contact @schmoopiemoopin #CampFire #CampFireJamesWoods https://t.co/SqRi7qMQkm
Thu Nov 08 23:59:03 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Any missing people in the #CampFire? Tweet using #CampFireJamesWoods. I will retweet any pertinent info. Then my many f…
Thu Nov 08 23:59:03 +0000 2018,0,"['CAMPFIRE', 'chicoca']",0,"RT @ChicoChamber: #CAMPFIRE  White Ranch Events in #chicoca is available, we have a large parking lot for trailers or campers. Bathroom fac…"
Thu Nov 08 23:59:03 +0000 2018,0,"['CampFire', 'CampFire']",0,RT @RealJamesWoods: You can help #CampFire victims and families by searching hashtag #CampFire for missing people and pets. Some people hav…
Thu Nov 08 23:59:03 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:59:03 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: Any info? Call 435-238-0730 #CampFire https://t.co/eCzdhIjMO1
Thu Nov 08 23:59:03 +0000 2018,0,"['BREAKING', 'CampFire']",0,"RT @nbcbayarea: #BREAKING: Fast-moving #CampFire in Butte County has jumped to over 18,000 acres, according to @CAL_FIRE. https://t.co/prHp…"
Thu Nov 08 23:59:02 +0000 2018,0,['CampFire'],0,Everyone near the #CampFire please stay safe
Thu Nov 08 23:59:02 +0000 2018,0,['CampFire'],0,Everyone near the #CampFire please stay safe
Thu Nov 08 23:59:02 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: STRANDED: Bill and Bancy Golling contact @schmoopiemoopin #CampFire #CampFireJamesWoods https://t.co/SqRi7qMQkm
Thu Nov 08 23:59:02 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:59:02 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @BreakingNLive: IMPORTANT: Everyone with missing loved ones in California #CampFire: Please use the #CampFireJamesWoods to report missin…
Thu Nov 08 23:59:02 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: So here are some wonderful folks who have a large parking lot for campers or trailers. The info is below👇#CampFire #Cam…
Thu Nov 08 23:59:02 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: So here are some wonderful folks who have a large parking lot for campers or trailers. The info is below👇#CampFire #Cam…
Thu Nov 08 23:59:02 +0000 2018,0,['CampFire'],0,"RT @RealJamesWoods: Don’t argue. Evacuate, if told. #CampFire https://t.co/cMgQodDhFw"
Thu Nov 08 23:59:01 +0000 2018,0,[],0,RT @AmberCa49231103: @RealJamesWoods I have grandparents Donald &amp; Bonnie Bigger in Magalia at 13512 Union Ct. Who we still have not heard f…
Thu Nov 08 23:59:01 +0000 2018,0,['CampFire'],0,"RT @sfchronicle: Dark clouds of smoke seen near Chico as the #CampFire rages. 

With thousands trying to leave at the same time, evacuation…"
Thu Nov 08 23:59:01 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: Pet owners needing shelter for small animals 👇#CampFire https://t.co/1WlDf3EPts
Thu Nov 08 23:59:01 +0000 2018,0,"['CampFire', 'NorCal']",0,RT @NWSSacramento: Smoke from the #CampFire has spread across much of #NorCal.  Here are some tips to protect yourself from the smoke. #CAw…
Thu Nov 08 23:59:01 +0000 2018,0,[],0,"RT @ChrisPowellAI: @RealJamesWoods Looking for @rhhmd Ross Hanchett. He is a doctor. Evacuated patients at Feather River Hospital, then wen…"
Thu Nov 08 23:59:01 +0000 2018,0,[],0,"RT @Kae_Weezy: Not that my opinion matters or anything, BUT please pack your belongings just Incase you need to evacuate midway through the…"
Thu Nov 08 23:59:00 +0000 2018,0,"['CampFire', 'Calfire']",0,RT @JoelAdkins14: #CampFire Just got evacuated from Paradise. #Calfire https://t.co/2X5ZJoLxS0
Thu Nov 08 23:59:00 +0000 2018,0,['CampFire'],0,RT @RLTtrucking: For those of you wondering how severe the #CampFire is we were able to pull this hyper lapse video off of one of our testi…
Thu Nov 08 23:59:00 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:59:00 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:59:00 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:59:00 +0000 2018,0,"['campfire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Mary Belle Cahill is housebound in Maglia  contact @womeldorf 👇#campfire #CampFireJamesWoods https://t.co/69zzj1S70h
Thu Nov 08 23:59:00 +0000 2018,0,"['campfire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Mary Belle Cahill is housebound in Maglia  contact @womeldorf 👇#campfire #CampFireJamesWoods https://t.co/69zzj1S70h
Thu Nov 08 23:58:59 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: IMPORTANT!!! 911 overwhelmed. For RESCUE EMERGENCIES call this number: 530 538 7911 #CampFire https://t.co/8w8MgQg5fC
Thu Nov 08 23:58:59 +0000 2018,0,[],0,RT @RealJamesWoods: Looking for any info on Deidre Lord and her caretaker Russ Greyson. They live on Crestview Dr off Elliot. She has advan…
Thu Nov 08 23:58:59 +0000 2018,0,['CampFire'],0,"RT @erynjt_: this #CampFire is getting huge, can smell the smoke in the Bay :/ hope everyone in Chico staya safe"
Thu Nov 08 23:58:59 +0000 2018,0,['CampFire'],0,"RT @RealJamesWoods: To all those affected by the #CampFire, here is the link to the ⁦⁦@RedCross⁩ “safe and well” website. You can search fo…"
Thu Nov 08 23:58:59 +0000 2018,0,['CampFire'],0,"RT @WeatherNation: Heart-stopping, dramatic footage of a resident attempting to escape the #CampFire. https://t.co/TjEPNxEErV"
Thu Nov 08 23:58:59 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: So here are some wonderful folks who have a large parking lot for campers or trailers. The info is below👇#CampFire #Cam…
Thu Nov 08 23:58:58 +0000 2018,0,"['CampFireJamesWoods', 'campfire']",0,RT @MaiaSpins: Missing elderly family members who live in Paradise Bettijane Hunt 99yo and Jack Hunt 73 yo.  #CampFireJamesWoods #campfire…
Thu Nov 08 23:58:57 +0000 2018,0,[],0,RT @RealJamesWoods: Looking for any info on Deidre Lord and her caretaker Russ Greyson. They live on Crestview Dr off Elliot. She has advan…
Thu Nov 08 23:58:57 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: Correction 👇#CampFire https://t.co/gQY0exIMl6
Thu Nov 08 23:58:56 +0000 2018,0,[],0,RT @ButteSheriff: CHP is stopping all northbound traffic on Hwy 99 at Hwy 149. All lanes of Hwy 99 from Skyway south to Hwy 149 will be sou…
Thu Nov 08 23:58:56 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:58:56 +0000 2018,0,"['LifeIsGood', 'CampFireJamesWoods', 'CampFire']",0,RT @RealJamesWoods: FOUND! #LifeIsGood #CampFireJamesWoods #CampFire https://t.co/2Ji7LKwjmg
Thu Nov 08 23:58:56 +0000 2018,0,['CampFire'],0,"RT @ABC: Mandatory evacuations are underway in Northern California as the #CampFire continues to blaze through at least 18,000 acres.

The…"
Thu Nov 08 23:58:56 +0000 2018,0,['campfire'],0,RT @NikkiVegas3: #campfire Andover Drive is on fire. People that can’t get out are at some church where my families at. I don’t know what t…
Thu Nov 08 23:58:55 +0000 2018,0,[],0,RT @RealJamesWoods: Looking for any info on Deidre Lord and her caretaker Russ Greyson. They live on Crestview Dr off Elliot. She has advan…
Thu Nov 08 23:58:55 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: So here are some wonderful folks who have a large parking lot for campers or trailers. The info is below👇#CampFire #Cam…
Thu Nov 08 23:58:54 +0000 2018,4,['CampFire'],0,Had a panic attack reading about #CampFire earlier bc I have family that lives in Paradise. We finally got ahold of… https://t.co/WaQhgPal53
Thu Nov 08 23:58:54 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: STRANDED: Bill and Bancy Golling contact @schmoopiemoopin #CampFire #CampFireJamesWoods https://t.co/SqRi7qMQkm
Thu Nov 08 23:58:54 +0000 2018,0,['CampFire'],0,RT @ABC: Dramatic video captures man's escape driving through #CampFire flames as the massive Northern California wildfire threatens at lea…
Thu Nov 08 23:58:54 +0000 2018,0,['CampFire'],0,"RT @ABC: Mandatory evacuations are underway in Northern California as the #CampFire continues to blaze through at least 18,000 acres.

The…"
Thu Nov 08 23:58:54 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: A reminder for trapped people in #CampFire #CampFireJamesWoods 👇emergency number https://t.co/GXfBp3499f
Thu Nov 08 23:58:54 +0000 2018,0,"['CalFire', 'CampFire']",0,RT @RealJamesWoods: Emergency need for disabled person to be evacuated from #CalFire #CampFire https://t.co/kt9EboH6fS
Thu Nov 08 23:58:53 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Looking for Blue and his dog Teenie from Polga contact @1abby4ever #CampFire #CampFireJamesWoods https://t.co/izHou0klJc
Thu Nov 08 23:58:53 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:58:53 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: Followers: please retweet this number 530-538-7911 for rescue emergencies #CampFire 911 operators overwhelmed https://t…
Thu Nov 08 23:58:53 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: Butte County Fairgrounds Shelter #CampFire 👇 https://t.co/qoODCZV8DW
Thu Nov 08 23:58:53 +0000 2018,0,['campfire'],0,RT @Deaf_Patriot: Please pray for those who are dealing with #campfire!!!. Pray for all involved in the evac efforts and pray for the victi…
Thu Nov 08 23:58:53 +0000 2018,0,[],0,RT @RealJamesWoods: Call @sisonmoreno if you see the people who own these vehicles #CampFire #CampFireJamesWoods https://t.co/w4SFeV5cUW
Thu Nov 08 23:58:53 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:58:52 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing: Richard and Suzanne Wilson off Pentax road. Contact: @DJ15252675 👇#CampFire #CampFireJamesWoods https://t.co/l…
Thu Nov 08 23:58:52 +0000 2018,0,['CampFire'],0,"RT @WeatherNation: Heart-stopping, dramatic footage of a resident attempting to escape the #CampFire. https://t.co/TjEPNxEErV"
Thu Nov 08 23:58:52 +0000 2018,0,[],0,RT @RealJamesWoods: Call @sisonmoreno if you see the people who own these vehicles #CampFire #CampFireJamesWoods https://t.co/w4SFeV5cUW
Thu Nov 08 23:58:52 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: STRANDED: Bill and Bancy Golling contact @schmoopiemoopin #CampFire #CampFireJamesWoods https://t.co/SqRi7qMQkm
Thu Nov 08 23:58:51 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: So here are some wonderful folks who have a large parking lot for campers or trailers. The info is below👇#CampFire #Cam…
Thu Nov 08 23:58:51 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Tweet to @Bunny_bear_blue if you see Irene and Roger 👇#CampFire #CampFireJamesWoods https://t.co/wiZwyxRAJh
Thu Nov 08 23:58:50 +0000 2018,0,['Paradise'],0,RT @RealJamesWoods: Good news. Patty Niestrom found on the side of the road #Paradise No contact info. Please spread this photo and rescuer…
Thu Nov 08 23:58:50 +0000 2018,0,[],0,RT @mirandawilson43: She was literally on the phone with me in this video because I was freaking out over the fire on the other side of tow…
Thu Nov 08 23:58:50 +0000 2018,0,[],0,RT @CountyofButte: The Butte County Fairgrounds is open as an evacuation center. The Silver Dollar Fairgrounds is NOT open as a shelter. #C…
Thu Nov 08 23:58:50 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:58:49 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @joanncreek_: This is terrible #CampFire #CampFireJamesWoods https://t.co/WMcSqnRPIB
Thu Nov 08 23:58:49 +0000 2018,0,['campfirejameswoods'],0,"RT @HumboldtMotorsp: #campfirejameswoods Margaret “Peggy” Mccrea. 80 year old woman, living alone in Paradise, CA off Pearson Rd. Please he…"
Thu Nov 08 23:58:49 +0000 2018,0,['CampFire'],0,RT @Over50andFab: Missing kitty escaped in a #CampFire evacuation.  Please capture if possible and contact guardian or shelter.  @CALFIRE_B…
Thu Nov 08 23:58:49 +0000 2018,0,['CAMPFIRE'],0,RT @MargaretHardwi5: Here's road closures for any Butte county peeps #CAMPFIRE https://t.co/PMyZEJMVU7
Thu Nov 08 23:58:49 +0000 2018,0,['CampFire'],0,"RT @JeffreyPorterPM: This couple is missing from the #CampFire in California. If anyone knows their whereabouts, please contact @schmoopiem…"
Thu Nov 08 23:58:49 +0000 2018,0,['campfire'],0,"RT @AnthonyFarnell: Smoke from the Paradise #campfire now filling the sky in San Francisco, over 250km away. https://t.co/aBdzdvf6tJ"
Thu Nov 08 23:58:49 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: Followers: please retweet this number 530-538-7911 for rescue emergencies #CampFire 911 operators overwhelmed https://t…
Thu Nov 08 23:58:49 +0000 2018,0,['CampFire'],0,RT @ABC: Dramatic video captures man's escape driving through #CampFire flames as the massive Northern California wildfire threatens at lea…
Thu Nov 08 23:58:49 +0000 2018,0,[],0,RT @RealJamesWoods: Looking for any info on Deidre Lord and her caretaker Russ Greyson. They live on Crestview Dr off Elliot. She has advan…
Thu Nov 08 23:58:49 +0000 2018,0,"['campfire', 'magalia']",0,RT @AmberMi33857245: This is my mom and sisters they were being evacuated in the #campfire out of #magalia and lost signal. They said they…
Thu Nov 08 23:58:49 +0000 2018,0,['CampFire'],0,"RT @RealJamesWoods: To all those affected by the #CampFire, here is the link to the ⁦⁦@RedCross⁩ “safe and well” website. You can search fo…"
Thu Nov 08 23:58:48 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: IMPORTANT!!! 911 overwhelmed. For RESCUE EMERGENCIES call this number: 530 538 7911 #CampFire https://t.co/8w8MgQg5fC
Thu Nov 08 23:58:48 +0000 2018,0,['CampFire'],0,"RT @nbcbayarea: In Photos: #CampFire in Butte County burns over 8,000 acres. [Credit: AP, David Banks]
https://t.co/X9JKz1WGGv https://t.co…"
Thu Nov 08 23:58:48 +0000 2018,0,['CampFire'],0,Holy shit the smoke from the #CampFire is bad here in San Bruno/Millbrae. I can't imagine how much worse it must be up north.
Thu Nov 08 23:58:47 +0000 2018,0,"['campfire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Mary Belle Cahill is housebound in Maglia  contact @womeldorf 👇#campfire #CampFireJamesWoods https://t.co/69zzj1S70h
Thu Nov 08 23:58:47 +0000 2018,0,[],0,RT @GenevieveReaume: My boyfriend’s parents are driving down to Northern California right now. These are pictures from the drive in Willows…
Thu Nov 08 23:58:47 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:58:46 +0000 2018,0,"['CAMPFIRE', 'chicoca']",0,"RT @ChicoChamber: #CAMPFIRE  White Ranch Events in #chicoca is available, we have a large parking lot for trailers or campers. Bathroom fac…"
Thu Nov 08 23:58:46 +0000 2018,0,"['CampFireJamesWoods', 'campfire']",0,RT @MaiaSpins: Missing elderly family members who live in Paradise Bettijane Hunt 99yo and Jack Hunt 73 yo.  #CampFireJamesWoods #campfire…
Thu Nov 08 23:58:46 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: #CampFire DON’T FORGET YOUR HELPLESS PETS.
Thu Nov 08 23:58:46 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: Followers: please retweet this number 530-538-7911 for rescue emergencies #CampFire 911 operators overwhelmed https://t…
Thu Nov 08 23:58:46 +0000 2018,0,"['CampFire', 'CampFire']",0,RT @RealJamesWoods: You can help #CampFire victims and families by searching hashtag #CampFire for missing people and pets. Some people hav…
Thu Nov 08 23:58:46 +0000 2018,0,"['CAMPFIRE', 'chicoca']",0,"RT @ChicoChamber: #CAMPFIRE  White Ranch Events in #chicoca is available, we have a large parking lot for trailers or campers. Bathroom fac…"
Thu Nov 08 23:58:46 +0000 2018,0,"['CampFire', 'CampFireJamesWoods']",0,RT @RealJamesWoods: Missing doctor Ross Hanchett contact @ChrisPowellAI #CampFire #CampFireJamesWoods https://t.co/4lOK3B3LiT
Thu Nov 08 23:58:46 +0000 2018,0,"['Campfire', 'CaWx']",0,RT @NWSSacramento: Latest satellite images of #Campfire.  Smoke plume is spreading south and east across Sacramento Valley. #CaWx https://t…
Thu Nov 08 23:58:45 +0000 2018,0,['campfire'],0,"RT @SheriNix: If you are safe &amp; well from the #campfire in Paradise, checkin here to let friends &amp; family know you are okay https://t.co/1L…"
Thu Nov 08 23:58:45 +0000 2018,0,['CampFire'],0,"RT @JeffreyPorterPM: This couple is missing from the #CampFire in California. If anyone knows their whereabouts, please contact @schmoopiem…"
Thu Nov 08 23:58:45 +0000 2018,0,"['CampFire', 'ButteCounty', 'RedCross']",0,"RT @ccpanel: @NikkiVegas3 #CampFire, #ButteCounty recommends you register at the #RedCross’ Safe and Well website. Concerned loved ones can…"
Thu Nov 08 23:58:45 +0000 2018,0,['CampFire'],0,RT @Jmestrella86: Sacramento region firefighters gather and prepare before heading out to combat the rapidly growing #CampFire https://t.co…
Thu Nov 08 23:58:44 +0000 2018,0,['CampFire'],0,"RT @CAL_FIRE: #CampFire [update] off Camp Creek Road and Pulga Road, Jarbo Gap  off Highway 70 in the Feather River Canyon is now 18,000 ac…"
Thu Nov 08 23:58:44 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: Followers: please retweet this number 530-538-7911 for rescue emergencies #CampFire 911 operators overwhelmed https://t…
Thu Nov 08 23:58:44 +0000 2018,0,"['CampFireJamesWoods', 'campfire']",0,RT @MaiaSpins: Missing elderly family members who live in Paradise Bettijane Hunt 99yo and Jack Hunt 73 yo.  #CampFireJamesWoods #campfire…
Thu Nov 08 23:58:44 +0000 2018,0,[],0,RT @RealJamesWoods: Call @sisonmoreno if you see the people who own these vehicles #CampFire #CampFireJamesWoods https://t.co/w4SFeV5cUW
Thu Nov 08 23:58:43 +0000 2018,0,['CampFire'],0,"RT @ABC: Mandatory evacuations are underway in Northern California as the #CampFire continues to blaze through at least 18,000 acres.

The…"
Thu Nov 08 23:58:43 +0000 2018,0,['Paradise'],0,RT @RealJamesWoods: Good news. Patty Niestrom found on the side of the road #Paradise No contact info. Please spread this photo and rescuer…
Thu Nov 08 23:58:43 +0000 2018,0,[],0,RT @mirandawilson43: She was literally on the phone with me in this video because I was freaking out over the fire on the other side of tow…
Thu Nov 08 23:58:43 +0000 2018,0,"['CampFire', 'EVACUATE']",0,RT @RealJamesWoods: This was posted an hour ago. The #CampFire is fast moving and raging. #EVACUATE WHEN TOLD. Failure to do do means firef…
Thu Nov 08 23:58:43 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: IMPORTANT!!! 911 overwhelmed. For RESCUE EMERGENCIES call this number: 530 538 7911 #CampFire https://t.co/8w8MgQg5fC
Thu Nov 08 23:58:43 +0000 2018,0,"['CampFireJamesWoods', 'campfire']",0,RT @MaiaSpins: Missing elderly family members who live in Paradise Bettijane Hunt 99yo and Jack Hunt 73 yo.  #CampFireJamesWoods #campfire…
Thu Nov 08 23:58:42 +0000 2018,0,['CampFire'],0,RT @RealJamesWoods: So here are some wonderful folks who have a large parking lot for campers or trailers. The info is below👇#CampFire #Cam…
